DayOfWeek,DepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,ArrDelay
2,1323,2121,2052,1408,298,292,285,23,2296,5,8,0,0,23,0,6,0,0,29
5,1543,1841,1810,1326,118,135,107,48,869,3,8,0,0,31,0,0,0,0,31
4,2022,2222,2200,628,180,175,161,17,1037,5,14,0,0,8,0,5,0,9,22
3,955,1109,1050,3586,74,70,58,15,309,6,10,0,0,0,0,4,0,15,19
7,1625,1748,1730,2646,143,155,125,30,895,6,12,0,0,1,0,0,0,17,18
4,2103,2246,2211,6037,103,101,74,33,462,5,24,0,0,0,0,0,0,35,35
3,1725,2039,2015,4695,134,140,115,30,904,4,15,0,0,0,0,0,0,24,24
5,1652,1836,1803,768,104,93,73,22,280,4,27,0,0,5,0,11,0,17,33
2,1831,1949,1858,348,78,58,54,31,224,7,17,0,0,0,0,20,0,31,51
3,1638,34,2245,1308,296,290,258,103,2283,4,34,0,0,103,0,6,0,0,109
5,1242,1945,1845,1632,243,260,219,77,1964,7,17,0,0,0,0,0,0,60,60
3,1326,1453,1410,585,87,100,72,56,447,8,7,0,0,0,0,43,0,0,43
7,832,1138,1032,137,306,267,252,27,1846,4,50,0,0,0,27,39,0,0,66
6,2233,24,2325,4375,51,50,29,58,137,3,19,0,0,14,0,1,0,44,59
1,840,1013,920,1504,93,80,61,40,238,12,20,0,0,0,0,53,0,0,53
4,841,932,905,2485,51,50,37,26,189,5,9,0,0,23,0,1,0,3,27
6,2046,2141,2125,3929,55,50,32,11,139,4,19,0,0,11,0,5,0,0,16
3,1214,1323,1300,3567,69,75,59,29,389,4,6,0,0,0,0,3,0,20,23
5,1617,1742,1719,4509,85,80,50,18,321,6,29,0,0,18,0,5,0,0,23
3,1404,1511,1455,1767,187,180,174,9,1126,3,10,0,0,9,0,7,0,0,16
2,2122,2307,2135,916,105,65,47,52,193,8,50,0,0,38,0,40,0,14,92
7,1415,1533,1518,1223,138,139,122,16,770,4,12,0,0,12,0,0,0,3,15
4,2132,2155,2135,3930,83,80,65,17,369,2,16,0,0,7,0,3,0,10,20
4,1742,2143,2105,1690,181,180,158,37,1182,7,16,0,0,0,27,1,0,10,38
7,1509,1629,1528,912,80,88,66,69,445,4,10,0,0,0,0,0,0,61,61
4,1809,1959,1937,1283,110,112,86,24,481,14,10,0,0,8,0,0,0,14,22
2,2123,108,2335,791,285,210,186,18,1389,13,86,0,0,0,0,75,0,18,93
2,1748,1952,1915,878,124,125,102,38,631,4,18,0,0,10,0,0,0,27,37
5,2202,119,2344,443,197,194,179,92,1121,6,12,0,0,21,0,3,0,71,95
1,1948,2117,2043,427,209,208,178,33,1199,21,10,0,0,33,0,1,0,0,34
1,1709,2007,1930,1442,118,110,97,29,612,6,15,0,0,29,0,8,0,0,37
2,2019,2110,2050,3127,51,50,30,19,109,9,12,0,0,19,0,1,0,0,20
2,1914,2222,2113,489,188,163,164,44,1050,6,18,0,0,0,0,25,0,44,69
3,1845,158,55,1256,253,285,240,95,2176,4,9,0,0,0,0,62,0,1,63
4,1502,1805,1732,62,183,172,139,22,1069,17,27,0,0,9,0,11,0,13,33
1,1101,1158,1100,3946,57,50,39,51,116,10,8,0,0,0,0,7,0,51,58
5,1146,1941,1925,50,295,299,262,20,2248,4,29,0,0,0,0,16,0,0,16
7,1555,2103,2048,932,188,193,168,20,1452,8,12,0,0,0,11,0,0,4,15
7,2202,2314,2235,2541,72,75,60,42,373,4,8,0,0,6,0,0,0,33,39
7,1215,1339,1240,4780,84,85,60,60,399,5,19,0,0,59,0,0,0,0,59
4,1607,1625,1600,3686,138,140,120,27,872,8,10,0,0,1,0,0,0,24,25
5,1521,1645,1514,5573,84,84,65,91,262,11,8,0,0,0,0,91,0,0,91
2,1839,2044,1910,4156,185,135,119,44,607,45,21,0,0,0,0,50,0,44,94
1,1428,1537,1515,360,69,85,50,38,334,7,12,0,0,0,0,22,0,0,22
6,1700,1823,1705,1775,83,85,71,80,480,3,9,0,0,6,0,0,0,72,78
5,1905,2245,2200,812,160,155,136,40,1046,6,18,0,0,0,0,5,0,40,45
6,1450,1730,1714,756,160,151,129,7,837,10,21,0,0,7,0,9,0,0,16
4,2214,2,1942,6023,108,115,80,267,491,7,21,0,0,0,0,260,0,0,260
7,1250,1617,1543,1618,207,193,163,20,1237,10,34,0,0,0,0,16,0,18,34
6,1547,1805,1650,1480,198,185,165,62,1189,15,18,0,0,61,0,13,0,1,75
1,1831,1922,1845,3259,51,55,27,41,113,6,18,0,0,28,0,0,0,9,37
7,1609,1653,1549,5450,44,42,24,62,77,1,19,0,0,62,0,2,0,0,64
1,1810,1922,1840,391,72,60,50,30,223,7,15,0,0,14,0,12,0,16,42
3,924,1058,1035,4734,94,100,68,29,431,11,15,0,0,0,0,0,0,23,23
5,1912,2004,1940,1848,52,65,44,37,325,1,7,0,0,18,0,0,0,6,24
5,2254,656,616,94,302,296,287,34,2367,4,11,0,0,0,0,10,0,30,40
6,1948,2235,2200,850,107,115,90,43,777,3,14,0,0,35,0,0,0,0,35
5,1624,1759,1727,955,95,87,67,24,447,3,25,0,0,9,0,8,0,15,32
1,2238,120,20,791,102,110,90,68,668,5,7,0,0,45,0,0,0,15,60
3,1037,1328,1300,723,171,175,141,32,920,2,28,0,0,0,0,0,0,28,28
1,2208,19,2155,3447,131,50,31,63,158,5,95,0,0,0,3,81,0,60,144
5,2016,2320,2200,119,364,375,322,91,2454,20,22,0,0,0,0,2,0,78,80
4,1619,1921,1833,867,242,213,204,19,1249,4,34,0,0,19,0,29,0,0,48
2,1834,2132,2110,84,178,180,159,24,1069,3,16,0,0,16,0,0,0,6,22
5,728,1006,940,2099,278,265,250,13,1745,8,20,0,0,0,13,13,0,0,26
7,1707,1807,1635,5470,60,60,37,92,155,2,21,0,0,92,0,0,0,0,92
4,1807,1919,1700,5554,72,79,55,146,262,4,13,0,0,139,0,0,0,0,139
6,1424,2032,2005,843,248,240,212,19,1745,13,23,0,0,0,0,27,0,0,27
5,1659,2159,1940,1882,240,210,209,109,1562,6,25,0,0,0,0,139,0,0,139
7,1703,1832,1720,4233,149,115,103,38,528,9,37,0,0,0,0,50,0,22,72
7,2152,2306,2055,361,74,70,55,127,325,9,10,0,0,6,0,4,0,121,131
6,1419,1541,1526,283,142,141,121,14,770,8,13,0,0,0,0,4,0,11,15
6,1748,1850,1725,4233,122,125,94,88,528,15,13,0,0,57,0,0,0,28,85
5,1425,1726,1610,1818,181,180,140,75,1097,8,33,0,0,0,0,3,0,73,76
1,1715,1918,1819,341,183,170,136,46,733,17,30,0,0,0,0,31,0,28,59
5,2152,2320,2228,805,88,88,51,52,337,23,14,0,0,0,0,0,0,52,52
5,1808,2020,1941,1139,132,131,108,38,679,6,18,0,0,0,0,6,0,33,39
5,1831,2114,2043,865,283,267,247,15,1671,13,23,0,0,0,0,16,0,15,31
3,852,1005,933,3011,73,78,55,37,209,6,12,0,0,32,0,0,0,0,32
5,1316,1412,1114,169,116,85,60,147,296,9,47,0,0,0,147,31,0,0,178
1,1414,1532,1420,3805,78,75,62,69,347,6,10,0,0,72,0,0,0,0,72
2,1312,1753,1714,1214,221,204,194,22,1302,3,24,0,0,22,0,17,0,0,39
5,2223,2345,2105,4493,82,90,72,168,416,3,7,0,0,0,0,13,0,147,160
3,1055,1400,1252,178,125,111,91,54,639,22,12,0,0,0,0,48,0,20,68
3,1422,1616,1459,6000,114,92,67,55,438,7,40,0,0,0,0,77,0,0,77
3,829,1150,1104,297,381,345,346,10,2457,14,21,0,0,0,0,36,0,10,46
6,1608,1732,1650,3024,84,85,71,43,461,4,9,0,0,0,0,0,0,42,42
2,1527,1651,1615,4465,84,75,59,27,299,2,23,0,0,19,0,9,0,8,36
3,1554,1617,1530,705,83,85,60,49,368,6,17,0,0,47,0,0,0,0,47
5,2141,2300,2240,2705,79,85,67,26,480,2,10,0,0,1,0,0,0,19,20
2,1941,2107,1919,5871,146,159,129,121,911,4,13,0,0,0,0,0,0,108,108
3,2136,2320,2301,685,164,151,138,6,874,5,21,0,0,6,0,13,0,0,19
5,1805,1901,1835,442,56,55,44,25,248,4,8,0,0,2,0,1,0,23,26
2,1930,2118,1859,5858,108,110,79,141,522,9,20,0,0,0,0,139,0,0,139
7,1402,1616,1545,767,134,115,117,12,671,5,12,0,0,5,0,19,0,7,31
5,2130,20,2331,692,110,131,88,70,733,5,17,0,0,0,0,0,0,49,49
7,1451,1658,1630,615,67,75,59,36,451,2,6,0,0,8,0,0,0,20,28
5,1535,1650,1615,1433,195,180,168,20,1205,7,20,0,0,11,0,15,0,9,35
2,1513,1730,1555,2932,137,115,119,73,650,5,13,0,0,95,0,0,0,0,95
1,1754,1812,1745,4423,78,82,54,31,352,2,22,0,0,27,0,0,0,0,27
6,757,1101,1010,4881,124,155,112,82,963,3,9,0,0,51,0,0,0,0,51
7,2137,2251,2225,1469,134,135,121,27,804,3,10,0,0,0,0,0,0,26,26
4,1314,1413,1116,5559,59,39,43,157,77,5,11,0,0,0,0,177,0,0,177
7,2118,2212,2115,1397,54,60,43,63,248,3,8,0,0,57,0,0,0,0,57
1,1509,1525,1254,4694,76,64,33,139,214,10,33,0,0,139,0,12,0,0,151
5,1940,2214,2105,1221,214,175,148,30,1005,6,60,0,0,0,0,47,0,22,69
4,2320,147,2239,129,267,279,240,200,1745,7,20,0,0,0,0,0,0,188,188
1,1002,1126,1105,2366,84,80,56,17,345,4,24,0,0,0,0,21,0,0,21
5,1634,2011,1900,1786,217,186,145,40,1076,12,60,0,0,25,0,31,0,15,71
7,2017,2149,2020,3514,152,170,141,107,1068,5,6,0,0,0,10,0,0,79,89
7,2106,2230,2021,485,204,201,171,126,1123,16,17,0,0,0,0,3,0,126,129
5,1825,1935,1854,5753,70,61,58,32,222,3,9,0,0,0,0,9,0,32,41
7,1312,1415,1255,3156,63,80,52,97,338,5,6,0,0,15,0,0,0,65,80
3,2150,2320,2215,2879,150,145,128,60,725,5,17,0,0,0,0,65,0,0,65
5,1724,1827,1745,3480,63,65,46,44,313,6,11,0,0,0,0,0,0,42,42
4,2241,114,2335,791,213,210,190,96,1389,7,16,0,0,0,0,5,0,94,99
5,1558,1828,1800,2562,90,70,52,8,331,5,33,0,0,28,0,0,0,0,28
3,1043,1441,1350,4873,178,175,142,48,1147,11,25,0,0,0,0,51,0,0,51
5,1403,1524,1504,321,81,69,55,8,226,9,17,0,0,0,0,14,0,6,20
2,1223,1305,1234,281,42,49,23,38,110,8,11,0,0,31,0,0,0,0,31
3,1143,1412,1140,1068,149,140,121,143,920,14,14,0,0,143,0,9,0,0,152
2,2008,2013,1858,551,65,74,51,84,177,5,9,0,0,0,0,47,0,28,75
6,1147,1404,1345,1001,77,85,66,27,528,3,8,0,0,1,0,0,0,18,19
4,1254,1422,1259,1605,88,69,49,64,258,7,32,0,0,0,0,69,0,14,83
2,2151,2335,2205,3251,104,105,96,91,601,2,6,0,0,90,0,0,0,0,90
4,1656,2011,1917,650,375,367,315,46,2521,7,53,0,0,0,0,54,0,0,54
4,1450,1458,1225,1437,128,130,112,155,813,5,11,0,0,153,0,0,0,0,153
1,1926,2216,2005,2479,170,150,116,111,852,23,31,0,0,0,0,20,0,111,131
2,1937,2028,2000,1203,171,175,159,32,1205,4,8,0,0,12,0,0,0,16,28
6,1705,1920,1825,1344,135,145,110,65,852,10,15,0,0,7,0,0,0,48,55
4,2136,2233,2200,59,57,60,45,36,239,6,6,0,0,0,0,0,0,33,33
3,733,1036,941,1803,183,146,102,18,665,11,70,0,0,18,0,37,0,0,55
7,2031,30,2327,4008,179,163,138,47,1085,5,36,0,0,63,0,0,0,0,63
2,1834,2025,2005,1505,111,120,89,29,646,11,11,0,0,9,0,0,0,11,20
4,729,1050,915,201,381,350,314,64,2475,12,55,0,0,64,0,31,0,0,95
4,1412,1621,1357,5435,129,82,71,97,267,3,55,0,0,0,0,0,0,144,144
1,2030,2236,2152,1079,306,298,274,36,2092,4,28,0,0,36,0,8,0,0,44
2,1534,1701,1610,659,87,90,67,54,460,6,14,0,0,51,0,0,0,0,51
2,1650,1801,1445,3798,71,70,47,195,247,7,17,0,0,0,1,1,0,194,196
4,951,1044,1015,4021,53,45,30,21,135,3,20,0,0,21,0,8,0,0,29
5,2135,2323,2245,1912,48,50,35,40,162,6,7,0,0,37,0,0,0,1,38
3,1101,1700,1645,194,239,230,207,6,1750,3,29,0,0,0,0,9,0,6,15
7,1802,1919,1904,939,137,138,120,16,853,3,14,0,0,12,0,0,0,3,15
7,2057,2207,2140,3686,70,65,58,22,220,5,7,0,0,6,0,5,0,16,27
1,1126,1426,1358,464,180,183,166,31,1249,5,9,0,0,1,0,0,0,27,28
7,1438,1539,1337,5849,121,117,97,118,627,10,14,0,0,0,0,0,0,122,122
5,2015,2121,2020,4574,126,115,99,50,562,18,9,0,0,0,0,11,0,50,61
5,2116,2237,2130,577,81,80,67,66,423,4,10,0,0,3,0,1,0,63,67
3,1920,2024,1930,44,64,70,55,60,319,2,7,0,0,49,0,0,0,5,54
5,1521,1655,1635,169,94,95,81,21,543,3,10,0,0,10,0,0,0,10,20
1,1534,1758,1739,1812,144,144,120,19,859,5,19,0,0,19,0,0,0,0,19
1,1125,1342,1304,6760,77,76,53,37,286,4,20,0,0,0,0,0,0,38,38
5,1654,1905,1355,4189,131,125,112,304,693,4,15,0,0,0,241,6,0,63,310
6,1318,1505,1400,4006,47,50,28,68,137,2,17,0,0,0,0,0,0,65,65
3,1330,1534,1515,1661,244,260,229,35,1660,5,10,0,0,13,0,0,0,6,19
7,1554,2132,2114,1516,218,219,199,19,1709,5,14,0,0,0,0,0,0,18,18
2,1241,1606,1325,4079,205,120,112,76,677,17,76,0,0,0,6,85,0,70,161
7,1504,1813,1635,745,249,245,191,94,1389,19,39,0,0,0,0,4,0,94,98
4,2010,2202,2125,906,172,170,155,35,967,7,10,0,0,5,0,2,0,30,37
4,1654,1945,1540,3894,111,110,95,244,722,14,2,0,0,0,0,245,0,0,245
5,1736,1954,1850,1007,318,310,289,56,1972,8,21,0,0,7,0,8,0,49,64
5,1514,1714,1643,4561,120,128,100,39,640,8,12,0,0,31,0,0,0,0,31
6,819,1103,1030,339,284,268,259,17,1754,8,17,0,0,0,0,16,0,17,33
5,2221,9,2220,718,108,90,73,91,447,6,29,0,0,0,0,81,0,28,109
3,1028,1259,1100,2187,151,155,126,123,920,4,21,0,0,0,0,119,0,0,119
1,1919,2208,1858,1547,109,118,86,199,599,5,18,0,0,0,0,1,0,189,190
7,1931,2140,2125,4897,129,125,97,11,544,8,24,0,0,1,0,4,0,10,15
7,1623,1749,1522,852,86,89,66,150,447,3,17,0,0,0,0,1,0,146,147
1,1601,1833,1800,349,212,210,185,31,1192,17,10,0,0,0,23,2,0,8,33
1,1922,1923,1810,1807,61,70,38,82,177,6,17,0,0,0,0,51,0,22,73
5,2106,2156,2135,1315,50,55,36,26,188,4,10,0,0,2,0,0,0,19,21
3,1029,1140,1125,463,71,75,54,19,308,6,11,0,0,13,0,0,0,2,15
1,2013,2333,2300,3645,140,150,120,43,1068,6,14,0,0,22,0,0,0,11,33
2,2028,2339,2120,41,131,145,112,153,957,6,13,0,0,134,0,0,0,5,139
5,2215,2316,2044,1019,61,64,37,155,223,4,20,0,0,0,0,0,0,152,152
1,1903,2159,2057,4207,116,127,87,73,761,20,9,0,0,62,0,0,0,0,62
4,1712,2009,1905,1928,297,290,272,57,1844,4,21,0,0,0,0,22,0,42,64
7,2241,2319,2225,2251,98,110,78,66,602,6,14,0,0,6,0,0,0,48,54
1,1927,1931,1835,2610,64,70,54,62,344,3,7,0,0,1,0,0,0,55,56
4,1319,1444,1405,643,145,143,116,37,719,6,23,0,0,0,11,2,0,26,39
5,1625,1736,1700,300,71,65,40,30,226,5,26,0,0,0,0,6,0,30,36
2,2340,35,2345,1117,55,65,38,60,247,4,13,0,0,0,50,0,0,0,50
7,1656,2002,1945,440,126,130,113,21,668,6,7,0,0,11,0,0,0,6,17
7,1746,2031,2015,198,165,160,154,11,1054,4,7,0,0,3,0,5,0,8,16
2,1844,2101,2042,605,77,72,45,14,256,9,23,0,0,14,0,5,0,0,19
5,1255,1423,1255,4399,88,65,49,65,223,10,29,0,0,65,0,23,0,0,88
5,1555,1830,1711,1704,155,140,95,64,745,8,52,0,0,0,0,33,0,46,79
5,1450,1816,1730,1087,146,120,84,20,668,5,57,0,0,0,14,26,0,6,46
2,731,912,852,551,101,107,79,26,576,7,15,0,0,20,0,0,0,0,20
6,1218,1353,1336,311,95,91,64,13,372,12,19,0,0,0,0,4,0,13,17
7,1431,1520,1500,3571,49,55,39,26,192,2,8,0,0,8,0,0,0,12,20
2,1027,1231,1210,4286,124,125,104,22,693,3,17,0,0,21,0,0,0,0,21
7,1253,1533,1509,49,340,330,314,14,2288,12,14,0,0,0,0,10,0,14,24
4,1444,1540,1515,775,116,114,95,23,629,11,10,0,0,5,0,13,0,7,25
2,1655,1809,1615,852,74,85,59,125,361,4,11,0,0,1,0,0,0,113,114
3,1834,1919,1850,1564,165,160,150,24,1020,8,7,0,0,0,0,5,0,24,29
4,1356,1654,1620,182,118,120,92,36,606,8,18,0,0,31,0,0,0,3,34
4,631,729,705,300,58,65,42,31,237,6,10,0,0,24,0,0,0,0,24
6,1715,1911,1757,1291,116,102,76,60,508,3,37,0,0,0,60,14,0,0,74
4,2107,2202,2145,1831,115,115,103,17,616,4,8,0,0,8,0,0,0,9,17
5,1705,1840,1806,466,95,106,69,45,547,5,21,0,0,11,0,0,0,23,34
3,1926,2100,1805,3415,94,70,67,151,303,7,20,0,0,0,4,24,0,147,175
4,1644,1735,1705,892,51,50,38,29,223,3,10,0,0,0,0,1,0,29,30
2,2240,55,2245,4109,75,75,44,130,316,3,28,0,0,0,0,24,0,106,130
5,1800,2129,2046,216,149,151,133,45,954,6,10,0,0,0,0,3,0,40,43
2,2144,2341,2305,4060,57,60,34,39,223,2,21,0,0,0,0,0,0,36,36
4,1237,1754,1738,718,197,193,175,12,1491,7,15,0,0,0,0,6,0,10,16
1,1733,1830,1635,3736,57,50,39,108,134,6,12,0,0,0,74,7,0,34,115
1,2208,2322,2250,3052,74,80,57,38,337,7,10,0,0,0,0,4,0,28,32
3,2030,2121,2105,879,51,50,38,15,159,4,9,0,0,4,0,1,0,11,16
4,2138,2316,2254,165,158,154,145,18,948,6,7,0,0,0,0,16,0,6,22
4,2330,28,2354,210,58,68,42,44,328,6,10,0,0,26,0,0,0,8,34
6,1147,1247,1020,3661,60,65,45,152,282,3,12,0,0,147,0,0,0,0,147
6,2051,2230,2101,15,99,86,70,76,406,4,25,0,0,30,46,13,0,0,89
1,1859,2130,2113,1204,91,83,57,9,412,5,29,0,0,9,0,8,0,0,17
7,2041,2237,2215,1035,236,225,213,11,1438,8,15,0,0,11,0,11,0,0,22
2,2047,2350,2313,85,243,213,199,7,1449,11,33,0,0,0,0,37,0,0,37
5,1229,1408,1325,2639,99,85,73,29,447,4,22,0,0,4,0,14,0,25,43
4,1150,1248,1220,1495,58,60,30,30,168,13,15,0,0,28,0,0,0,0,28
4,1423,1621,1605,4177,58,50,35,8,137,5,18,0,0,8,0,8,0,0,16
3,1052,1235,1153,5572,103,92,89,31,329,2,12,0,0,31,0,11,0,0,42
4,1845,1943,1925,274,58,60,46,20,296,2,10,0,0,0,0,0,0,18,18
5,1332,1707,1625,3082,155,135,115,22,765,3,37,0,0,22,0,20,0,0,42
3,1945,2127,2055,1714,102,80,67,10,411,7,28,0,0,1,0,22,0,9,32
4,2001,2117,2032,1187,76,72,52,41,326,5,19,0,0,0,0,4,0,41,45
4,1656,2016,1800,6708,140,85,76,81,423,5,59,0,0,0,0,55,0,81,136
5,2209,2320,2200,4809,71,65,32,74,185,7,32,0,0,0,0,6,0,74,80
6,1443,1610,1220,493,207,200,182,223,1231,4,21,0,0,183,0,7,0,40,230
7,1500,1658,1440,2363,178,170,154,130,1009,4,20,0,0,52,0,8,0,78,138
1,1642,1731,1715,391,109,110,95,17,584,6,8,0,0,0,0,0,0,16,16
5,1922,2036,2015,2184,74,75,55,22,214,8,11,0,0,2,0,0,0,19,21
7,1738,1755,1735,725,77,91,62,34,296,5,10,0,0,0,0,20,0,0,20
3,1709,1938,1834,4856,149,149,111,64,780,9,29,0,0,25,39,0,0,0,64
5,1021,1247,1225,2872,326,330,307,26,2106,6,13,0,0,0,0,0,0,22,22
4,1811,2035,2020,757,144,160,130,31,957,7,7,0,0,6,0,0,0,9,15
4,2235,2340,2222,5857,65,52,32,65,130,4,29,0,0,0,0,0,0,78,78
4,1353,1612,1500,1830,139,140,118,73,834,3,18,0,0,7,0,0,0,65,72
2,1920,2042,1955,2266,142,130,105,35,759,25,12,0,0,0,0,12,7,28,47
6,1847,2202,2039,707,315,259,239,27,1557,7,69,0,0,10,0,56,0,17,83
2,1102,1246,1230,5926,104,108,78,20,557,6,20,0,0,0,0,16,0,0,16
7,2058,2236,2210,1049,98,105,87,33,601,3,8,0,0,17,0,0,0,9,26
4,1300,1807,1642,303,187,192,162,90,1337,7,18,0,0,7,0,0,0,78,85
6,1649,1824,1710,5428,95,85,74,64,267,2,19,0,0,74,0,0,0,0,74
2,1815,2055,1902,1056,160,102,62,55,340,22,76,0,0,0,0,113,0,0,113
5,2057,2307,2215,2374,130,135,107,57,802,7,16,0,0,0,0,52,0,0,52
2,1814,2317,2150,495,183,195,171,99,1444,6,6,0,0,87,0,0,0,0,87
6,1329,1430,1355,645,61,60,44,34,197,6,11,0,0,0,9,1,0,25,35
2,1806,2028,1955,408,142,120,90,11,585,35,17,0,0,0,0,22,0,11,33
1,1845,2054,2013,428,129,143,104,55,802,10,15,0,0,0,0,0,0,41,41
7,1720,2045,1916,427,205,196,183,80,1197,4,18,0,0,80,0,9,0,0,89
4,1610,1856,1818,6621,106,118,83,50,751,4,19,0,0,0,0,0,0,38,38
5,1050,1715,1651,830,265,251,240,10,1846,11,14,0,0,10,0,14,0,0,24
3,1859,2033,2000,322,94,95,73,34,597,4,17,0,0,33,0,0,0,0,33
5,1735,2014,1853,1287,339,329,297,71,2172,4,38,0,0,25,32,10,0,14,81
6,2055,2238,2040,2788,103,95,86,110,414,8,9,0,0,0,0,8,0,110,118
2,1820,2201,2104,839,401,394,368,50,2475,7,26,0,0,0,0,7,0,50,57
1,2207,104,2357,1159,117,122,98,72,783,5,14,0,0,67,0,0,0,0,67
3,833,1009,924,506,276,294,250,63,1788,6,20,0,0,45,0,0,0,0,45
5,1321,1353,1215,4470,92,65,46,71,224,8,38,0,0,0,0,69,0,29,98
1,1654,1820,1652,5554,86,81,66,83,262,5,15,0,0,83,0,5,0,0,88
1,1440,1618,1600,145,158,152,130,12,861,4,24,0,0,0,0,6,0,12,18
4,2001,2311,2235,3725,130,135,110,41,922,4,16,0,0,36,0,0,0,0,36
7,1728,1903,1837,4462,95,92,76,23,433,12,7,0,0,23,0,3,0,0,26
3,1836,2019,1950,841,103,90,65,16,337,5,33,0,0,0,0,13,0,16,29
7,2323,642,609,1488,259,264,242,38,2125,5,12,0,0,33,0,0,0,0,33
5,1943,2044,1845,3843,61,60,47,118,296,3,11,0,0,70,0,1,0,48,119
6,1835,2228,2140,2251,173,160,139,35,1189,8,26,0,0,15,0,13,0,20,48
6,920,1617,1559,1574,237,229,207,10,1813,6,24,0,0,0,0,18,0,0,18
2,1651,1753,1705,2440,62,70,50,56,258,4,8,0,0,9,0,0,0,39,48
6,1340,1721,1655,480,161,160,143,25,1105,3,15,0,0,15,0,1,0,10,26
5,1720,2010,1851,6360,110,110,77,79,599,14,19,0,0,79,0,0,0,0,79
5,1626,1808,1554,1754,102,84,57,116,356,6,39,0,0,8,0,18,0,108,134
5,1844,2001,1930,4815,77,75,35,29,185,5,37,0,0,29,0,2,0,0,31
1,1957,20,2310,804,203,190,182,57,1440,8,13,0,0,0,0,13,0,57,70
2,1643,1745,1715,4789,62,76,46,44,214,4,12,0,0,8,0,0,0,22,30
6,1728,2123,2025,1476,175,165,136,48,1192,12,27,0,0,48,0,10,0,0,58
5,817,921,854,5824,64,54,30,17,109,4,30,0,0,0,0,0,0,27,27
4,1830,2139,2114,547,189,179,148,15,1024,3,38,0,0,15,0,10,0,0,25
1,832,1041,1000,437,129,94,77,6,403,7,45,0,0,6,0,35,0,0,41
3,1534,1558,1505,755,84,90,62,59,425,4,18,0,0,0,53,0,0,0,53
4,1755,2332,2255,502,217,200,178,20,1476,8,31,0,0,0,0,17,0,20,37
2,1800,2150,2040,538,170,144,141,44,867,5,24,0,0,0,0,70,0,0,70
1,826,1533,1444,1284,247,239,229,41,1916,3,15,0,0,41,0,8,0,0,49
4,1955,2101,1930,3744,66,65,42,90,282,5,19,0,0,90,0,1,0,0,91
6,1148,1316,1224,5533,88,67,57,31,209,23,8,0,0,0,0,52,0,0,52
5,2013,2201,2050,1415,228,225,207,68,1464,5,16,0,0,0,0,71,0,0,71
4,1221,1330,1315,1002,69,60,57,6,188,3,9,0,0,4,0,9,0,2,15
5,1940,2235,2114,836,115,134,97,100,733,4,14,0,0,0,0,81,0,0,81
6,1352,1930,1850,1828,218,225,198,47,1660,5,15,0,0,11,0,0,0,29,40
5,1400,1708,1650,784,188,185,165,15,992,3,20,0,0,8,0,3,0,7,18
5,2204,2309,2251,1474,125,126,92,19,606,7,26,0,0,18,0,0,0,0,18
5,2034,2318,2220,969,164,155,142,49,861,4,18,0,0,13,0,9,0,36,58
6,2052,2145,2115,1194,53,65,45,42,304,3,5,0,0,30,0,0,0,0,30
3,1448,1606,1550,247,78,80,60,18,353,8,10,0,0,0,0,0,0,16,16
5,1019,1834,1725,114,315,315,284,69,2454,9,22,0,0,0,0,69,0,0,69
5,2137,2302,2146,6093,85,70,50,61,326,4,31,0,0,0,0,15,0,61,76
1,804,1042,1015,1534,278,305,239,54,1968,7,32,0,0,0,0,27,0,0,27
4,2119,2211,2145,2507,52,60,42,34,303,4,6,0,0,10,0,0,0,16,26
2,1208,1257,1147,4636,49,55,34,76,146,9,6,0,0,70,0,0,0,0,70
6,937,1232,1207,4382,175,157,144,7,1027,3,28,0,0,7,0,18,0,0,25
4,1323,1425,1400,3679,62,65,50,28,359,3,9,0,0,25,0,0,0,0,25
2,1208,1424,1400,764,136,125,103,13,679,6,27,0,0,0,0,17,0,7,24
3,1611,1745,1720,4315,94,85,69,16,340,7,18,0,0,0,0,9,0,16,25
2,1729,1814,1722,5766,45,47,33,54,116,3,9,0,0,52,0,0,0,0,52
2,2353,745,710,262,292,295,272,38,2306,8,12,0,0,0,0,0,0,35,35
5,1826,1954,1910,907,88,60,49,16,296,4,35,0,0,0,0,28,0,16,44
2,741,930,904,4351,49,64,28,41,147,8,13,0,0,0,0,26,0,0,26
6,856,1035,845,2580,99,105,88,116,569,3,8,0,0,110,0,0,0,0,110
2,1325,1653,1605,692,208,180,185,20,1086,6,17,0,0,20,0,28,0,0,48
5,1813,2112,2035,1468,299,300,277,38,1848,15,7,0,0,7,0,0,0,30,37
3,1520,1745,1628,4769,145,142,116,74,780,10,19,0,0,35,39,3,0,0,77
1,2154,2343,2310,849,109,100,86,24,583,7,16,0,0,9,0,9,0,15,33
7,1926,2050,2035,2116,84,75,62,6,328,7,15,0,0,4,0,9,0,2,15
5,853,952,918,1619,119,113,92,28,602,6,21,0,0,28,0,6,0,0,34
5,2320,632,515,14,312,300,289,65,2486,9,14,0,0,65,0,12,0,0,77
1,917,1254,1237,1969,217,232,199,32,1674,5,13,0,0,0,0,0,0,17,17
1,1351,1516,1410,4224,145,130,100,51,607,7,38,0,0,0,0,21,0,45,66
