administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
4,56.0,0,0.0,10,709.0,0.0,0.016666667,0.0,0.0,5,2,2,1,2,0,0,0
0,0.0,0,0.0,11,169.1666667,0.0,0.036363636,0.0,0.0,8,2,2,1,1,2,0,0
5,339.1666667,0,0.0,20,525.6666667,0.0,0.004545455,0.0,0.0,6,1,2,3,2,2,0,0
1,9.0,0,0.0,8,602.0,0.0,0.044444444,0.0,0.0,7,4,1,7,3,2,0,0
4,70.5,0,0.0,3,51.3,0.0,0.00952381,0.0,0.0,9,3,3,4,5,0,0,0
3,107.2083333,0,0.0,17,513.25,0.0,0.012030075,17.54619116,0.0,7,2,2,1,10,2,0,1
0,0.0,0,0.0,20,2271.0,0.0,0.025,0.0,0.0,5,2,2,1,1,2,0,0
0,0.0,0,0.0,10,385.0,0.0,0.022222222,0.0,0.0,1,2,2,3,2,0,1,0
16,427.0666667,3,111.0,122,3492.316304,0.006547137,0.015792367,86.57772177,0.0,7,1,1,1,3,2,0,0
0,0.0,0,0.0,11,205.75,0.018181818,0.036363636,0.0,0.0,1,4,1,8,2,2,0,0
8,276.8666667,0,0.0,19,548.8831169,0.0,0.007674572,5.744057971,0.0,6,3,2,1,2,2,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.2,6,2,2,1,13,2,0,0
10,259.1666667,0,0.0,46,1535.242063,0.021938776,0.031768707,9.001857143,0.4,6,1,1,3,4,2,0,0
0,0.0,0,0.0,4,478.0333333,0.05,0.047619048,0.0,0.0,7,1,1,3,2,2,1,0
0,0.0,0,0.0,8,198.9,0.0875,0.116666667,0.0,0.0,3,1,1,1,3,2,0,0
0,0.0,0,0.0,3,55.0,0.066666667,0.1,0.0,0.0,5,3,2,3,3,2,0,0
9,160.0,0,0.0,48,3946.008333,0.007272727,0.011515152,20.32388105,0.0,5,2,6,1,8,2,1,1
0,0.0,0,0.0,20,927.45,0.011111111,0.027248677,8.000740741,0.0,5,1,1,3,1,2,0,0
0,0.0,0,0.0,3,69.0,0.0,0.066666667,0.0,1.0,6,3,2,1,20,2,1,0
5,52.0,0,0.0,16,866.5,0.0,0.011764706,0.0,0.0,6,2,2,1,2,2,0,0
0,0.0,0,0.0,7,243.0,0.057142857,0.085714286,0.0,0.0,6,2,2,6,4,2,0,0
0,0.0,0,0.0,5,17.0,0.0,0.04,0.0,0.0,6,4,2,3,1,2,0,0
0,0.0,0,0.0,6,339.5,0.0,0.033333333,0.0,0.0,7,2,2,1,3,2,0,0
0,0.0,0,0.0,3,90.0,0.0,0.066666667,0.0,0.0,5,1,2,5,10,2,0,0
0,0.0,0,0.0,57,2163.96,0.039285714,0.061313776,0.0,0.0,3,3,2,6,3,2,0,0
0,0.0,0,0.0,34,920.55,0.030588235,0.042913165,0.0,0.0,1,3,2,1,1,2,1,0
5,260.1,0,0.0,17,341.6166667,0.0,0.00627451,0.0,0.0,3,1,1,2,4,2,1,0
1,17.0,0,0.0,12,616.4,0.0,0.018181818,0.0,0.0,5,1,1,3,1,2,1,0
0,0.0,0,0.0,15,183.8333333,0.066666667,0.073333333,0.0,0.8,6,3,2,1,3,2,0,0
0,0.0,0,0.0,65,1803.584127,0.023794872,0.031250162,0.0,0.8,6,3,2,6,3,2,0,0
3,100.92,0,0.0,9,168.02,0.0,0.045454545,0.0,0.0,8,3,2,1,1,2,1,0
0,0.0,0,0.0,7,297.0,0.028571429,0.071428571,0.0,0.8,6,1,1,1,1,2,0,0
0,0.0,0,0.0,6,66.25,0.0,0.066666667,0.0,0.0,7,2,2,9,1,2,0,0
0,0.0,0,0.0,3,8.0,0.066666667,0.133333333,0.0,0.0,5,2,4,1,3,2,0,0
4,64.5,0,0.0,28,852.3333333,0.013793103,0.02454844,0.0,0.0,6,2,2,1,7,2,1,0
0,0.0,0,0.0,3,11.0,0.05,0.15,0.0,0.0,5,3,3,1,1,2,0,0
3,61.19642857,0,0.0,24,747.4,0.028985507,0.025793651,26.34343478,0.4,6,3,2,6,11,2,0,0
0,0.0,0,0.0,6,109.25,0.0,0.033333333,0.0,0.0,1,8,13,9,20,1,0,0
5,62.0,0,0.0,40,737.2619048,0.013333333,0.028888889,0.0,0.6,6,2,2,7,2,2,0,0
2,76.0,0,0.0,40,1209.802992,0.004878049,0.01624838,0.0,0.0,5,1,1,2,2,2,0,0
2,21.0,0,0.0,27,694.0,0.007142857,0.014285714,0.0,0.8,6,2,2,1,2,2,0,0
7,194.0833333,1,71.25,15,446.25,0.0,0.015686275,0.0,0.0,1,2,2,1,2,2,0,0
0,0.0,0,0.0,6,202.0,0.033333333,0.05,0.0,0.4,6,2,2,6,4,2,0,0
0,0.0,0,0.0,17,252.0,0.023529412,0.052941176,0.0,0.8,6,2,7,9,11,2,0,0
1,42.0,2,80.5,46,838.6833333,0.0,0.015416667,0.0,0.0,5,2,2,1,10,2,0,0
0,0.0,0,0.0,10,1038.333333,0.0,0.008333333,0.0,0.6,6,2,2,4,1,2,0,0
7,58.6,0,0.0,20,585.8833333,0.017391304,0.044637681,0.0,0.0,3,1,1,1,4,2,1,0
6,105.5,0,0.0,81,2961.483333,0.007058824,0.026666667,0.0,0.0,6,2,2,5,4,2,0,0
5,277.8,0,0.0,25,884.5,0.0,0.003571429,7.48051616,0.0,3,2,10,2,2,0,1,1
0,0.0,0,0.0,36,2070.325,0.008333333,0.030925926,0.0,0.0,1,1,1,1,2,2,0,0
0,0.0,0,0.0,10,165.0,0.03,0.046666667,0.0,0.0,7,1,1,1,2,2,1,1
1,8.0,0,0.0,29,826.85,0.007142857,0.029591837,10.98707143,0.0,6,1,1,3,4,2,0,1
0,0.0,1,28.0,12,276.0,0.0,0.008333333,0.0,0.0,6,4,5,9,2,0,0,0
10,228.35,0,0.0,3,28.6,0.0,0.001851852,0.0,0.0,8,2,2,7,5,0,0,0
0,0.0,0,0.0,5,55.5,0.0,0.04,0.0,0.0,1,3,2,3,6,2,0,0
0,0.0,0,0.0,8,170.0,0.075,0.08,0.0,0.0,5,1,1,7,3,2,1,0
0,0.0,0,0.0,7,180.0,0.028571429,0.057142857,0.0,0.6,6,2,2,1,4,2,0,0
1,7.5,0,0.0,19,216.1666667,0.038095238,0.058730159,0.0,0.6,6,2,5,1,3,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,3,2,2,10,2,0,0
3,136.5,0,0.0,10,412.0833333,0.0,0.016666667,0.0,0.0,1,3,3,3,2,0,0,0
0,0.0,0,0.0,6,81.75,0.0,0.066666667,0.0,0.0,7,2,2,1,3,2,0,1
5,151.3333333,0,0.0,11,283.3333333,0.033333333,0.058333333,13.91046998,0.0,7,2,2,6,20,2,0,1
0,0.0,0,0.0,6,82.0,0.15,0.183333333,0.0,0.6,6,2,2,3,1,2,0,0
0,0.0,2,594.1333333,39,922.4006061,0.0,0.001709402,154.0955389,0.0,9,3,2,1,2,0,0,1
0,0.0,0,0.0,12,115.05,0.0,0.018181818,0.0,0.0,6,4,2,1,3,2,1,0
3,47.4,0,0.0,21,961.52,0.030434783,0.053623188,0.0,0.0,0,3,2,4,4,2,0,0
2,37.5,0,0.0,2,492.5,0.0,0.05,0.0,0.0,5,2,2,1,2,2,0,0
1,5.5,0,0.0,7,277.0,0.044444444,0.035555556,0.0,0.4,6,1,1,1,3,2,0,0
4,49.85714286,0,0.0,94,4804.834524,0.008843537,0.023561816,0.0,0.0,7,2,2,1,2,2,0,1
7,38.6,0,0.0,70,1087.7,0.0,0.004861111,0.0,0.0,8,2,2,4,5,2,0,0
0,0.0,0,0.0,28,1344.458333,0.007142857,0.032380952,0.0,0.0,7,2,2,7,2,2,0,0
0,0.0,0,0.0,20,1016.883333,0.035,0.052333333,0.0,0.0,3,3,2,4,4,2,0,0
0,0.0,0,0.0,13,222.5,0.0,0.007692308,0.0,0.0,6,2,2,7,2,2,0,0
0,0.0,0,0.0,7,16.0,0.0,0.033333333,0.0,0.0,1,1,1,1,2,2,1,0
5,58.28571429,1,685.25,177,4041.734915,0.002247191,0.010759765,9.419346491,0.0,7,2,2,1,2,2,0,0
7,61.08,0,0.0,39,1324.85,0.0,0.01627907,0.0,0.0,8,2,2,1,4,2,0,0
0,0.0,0,0.0,7,72.25,0.114285714,0.142857143,0.0,0.0,1,1,1,4,3,2,1,0
3,90.51111111,0,0.0,24,669.9166667,0.0,0.002777778,0.0,0.0,6,2,2,4,3,0,0,0
5,59.0,0,0.0,152,7114.798341,0.002597403,0.010709751,0.0,0.0,7,2,2,1,1,2,0,0
0,0.0,0,0.0,3,12.0,0.066666667,0.133333333,0.0,0.0,6,2,4,3,6,2,0,0
0,0.0,0,0.0,5,517.5,0.025,0.1,0.0,0.0,6,1,1,2,4,2,0,0
0,0.0,1,19.0,10,852.0,0.0,0.009090909,0.0,0.0,2,2,2,3,6,2,0,0
0,0.0,0,0.0,7,611.0833333,0.0,0.016666667,0.0,0.0,1,3,2,6,8,0,0,0
0,0.0,0,0.0,10,447.1333333,0.0,0.018181818,17.29676376,0.0,8,2,2,5,2,0,1,1
1,71.6,0,0.0,28,559.8666667,0.003448276,0.013793103,0.0,0.0,7,2,2,1,1,2,1,0
2,14.0,0,0.0,5,45.25,0.0,0.038095238,0.0,0.0,1,2,2,1,2,2,0,0
4,61.0,0,0.0,16,502.5,0.0,0.00952381,71.944,0.0,6,4,1,2,3,2,1,1
0,0.0,0,0.0,5,28.0,0.12,0.16,0.0,0.4,6,3,2,4,3,2,0,0
7,157.5,1,23.0,42,3503.025,0.005142857,0.018193939,21.76475048,0.0,6,2,2,1,2,2,0,0
3,152.0,1,64.4,9,358.4,0.0,0.015384615,0.0,0.0,8,2,2,1,2,0,1,0
8,185.0,0,0.0,14,186.1666667,0.021052632,0.035087719,0.0,0.0,6,3,2,3,4,2,0,0
8,120.6666667,2,559.0,44,1470.333333,0.016,0.019207792,7.435866667,0.0,6,1,2,1,4,2,1,0
0,0.0,0,0.0,27,610.1916667,0.015384615,0.03974359,0.0,0.0,1,2,2,2,2,2,0,0
0,0.0,0,0.0,22,1321.7,0.0,0.010833333,0.0,0.0,4,2,2,2,13,2,0,0
13,1013.056909,2,102.8,77,2697.022104,0.0,0.009471471,1.798669862,0.0,7,1,1,9,2,2,0,0
1,37.0,0,0.0,23,1817.0,0.053333333,0.073696145,0.0,0.0,6,3,2,1,13,2,0,0
1,73.0,0,0.0,32,593.0,0.0,0.013541667,0.0,0.0,7,2,2,3,6,2,0,0
0,0.0,0,0.0,54,2593.1,0.018181818,0.039393939,0.0,0.0,0,2,2,1,3,2,0,0
9,140.5,0,0.0,35,1090.490476,0.013675214,0.016892552,0.0,0.0,5,1,1,3,2,2,1,0
0,0.0,0,0.0,4,39.0,0.04,0.06,0.0,0.4,6,2,5,1,1,2,0,0
2,32.0,0,0.0,16,230.1,0.0,0.0125,0.0,0.0,6,2,2,2,1,2,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,2,2,3,6,2,0,0
0,0.0,0,0.0,42,1349.25,0.0,0.004065041,0.0,0.0,6,1,1,6,4,2,1,0
1,50.4,0,0.0,49,1463.48,0.004081633,0.015646259,24.68624612,0.0,4,2,2,9,1,2,0,0
1,185.0,6,263.0,6,133.3333333,0.0,0.019230769,0.0,0.0,5,3,2,3,3,2,0,0
3,26.0,0,0.0,2,22.0,0.0,0.02,0.0,0.8,6,2,2,1,4,2,0,0
0,0.0,0,0.0,16,530.625,0.0,0.0125,0.0,0.0,7,2,5,3,3,2,1,0
4,166.5,1,27.0,21,452.8141026,0.044,0.047238095,0.0,0.0,6,3,2,4,3,2,0,0
10,260.25,0,0.0,31,1694.333333,0.017142857,0.039047619,15.108543,0.0,7,2,2,4,3,2,0,0
0,0.0,1,25.0,8,388.0,0.025,0.033333333,0.0,0.6,6,2,5,3,2,0,0,0
0,0.0,0,0.0,41,1546.5,0.0,0.008333333,0.0,0.0,5,3,2,1,1,2,1,0
5,1652.0,0,0.0,15,446.375,0.0,0.005882353,0.0,0.0,1,8,13,9,20,1,0,0
3,79.0,0,0.0,36,2517.0,0.0,0.005405405,27.23866195,0.0,5,2,10,2,2,2,1,1
4,381.8,0,0.0,1,31.2,0.0,0.04,0.0,0.0,9,2,4,4,2,2,1,0
0,0.0,0,0.0,20,381.0,0.045,0.075,0.0,0.0,4,1,1,2,3,2,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.8,6,3,2,3,3,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,4,1,1,3,0,0,0
1,25.5,0,0.0,12,250.8333333,0.0,0.016666667,0.0,0.0,5,3,2,2,1,2,1,0
0,0.0,0,0.0,3,20.0,0.0,0.066666667,0.0,0.0,6,2,2,1,4,2,0,0
0,0.0,0,0.0,14,158.5,0.0,0.028571429,0.0,0.0,6,2,2,6,6,2,1,0
1,23.2,0,0.0,71,3044.356667,0.0,0.013380282,0.0,0.0,9,2,2,3,2,2,0,0
0,0.0,0,0.0,15,310.1666667,0.0,0.006666667,0.0,0.0,2,1,1,4,4,2,0,0
2,262.6666667,3,112.0,127,4214.779822,0.008396947,0.018035252,0.0,0.0,7,3,2,1,3,2,0,0
2,78.33333333,0,0.0,12,262.5,0.028571429,0.033333333,0.0,0.0,5,1,1,1,1,2,0,0
15,275.9104437,6,606.75,47,1813.86461,0.007377049,0.019090804,9.417272131,0.0,6,3,2,4,6,2,1,0
0,0.0,0,0.0,43,654.0666667,0.0,0.029844961,0.0,0.0,3,2,2,7,3,2,0,0
0,0.0,0,0.0,4,568.4782609,0.05,0.068285714,0.0,0.4,6,2,2,1,7,2,0,0
5,59.9,2,8.0,84,2359.522438,0.016666667,0.028709742,3.478135617,0.0,4,1,1,4,3,2,0,0
0,0.0,0,0.0,3,20.2,0.0,0.066666667,0.0,0.0,3,2,2,2,1,2,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.8,6,3,2,2,13,2,0,0
2,7.0,0,0.0,27,541.2071429,0.008888889,0.029320988,0.0,0.0,7,1,1,1,2,2,1,0
14,243.1666667,0,0.0,34,671.6428571,0.0,0.016216216,0.0,0.0,1,4,5,3,1,2,0,0
1,5.0,1,25.0,81,1421.668627,0.0,0.000833333,0.0,0.6,6,2,4,3,4,2,0,0
1,10.0,3,47.66666667,34,944.297619,0.0,0.0125,0.0,0.0,6,2,2,3,6,2,0,0
7,64.75,1,17.0,100,2463.244841,0.001886792,0.014944594,0.0,0.0,6,2,2,1,4,2,0,0
12,176.9638554,9,266.875,351,8650.048771,0.012452132,0.027372411,1.984555788,0.0,7,3,2,1,3,2,0,0
12,285.0119048,0,0.0,53,967.210697,0.000892857,0.033208874,0.0,0.0,5,2,2,3,1,2,0,0
0,0.0,0,0.0,27,444.1,0.0,0.016,0.0,0.6,6,2,2,4,3,2,0,0
7,490.5,0,0.0,43,1286.916667,0.0,0.01037037,0.0,0.0,1,2,2,3,1,0,0,0
7,167.0083333,0,0.0,40,978.0916667,0.001136364,0.016060606,0.0,0.0,1,3,2,2,2,2,0,0
0,0.0,0,0.0,4,213.5,0.0,0.1,0.0,0.0,1,2,10,9,1,2,0,0
0,0.0,0,0.0,14,406.8666667,0.0,0.007142857,0.0,0.0,5,2,4,1,1,2,0,0
0,0.0,0,0.0,4,219.5,0.0,0.016666667,0.0,0.0,6,1,2,2,2,2,0,0
0,0.0,1,0.0,0,0.0,0.2,0.2,0.0,0.0,7,1,1,4,15,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,3,2,2,1,2,1,0
5,142.75,0,0.0,76,1523.57803,0.012987013,0.021101928,0.0,0.0,7,2,2,1,1,2,0,0
0,0.0,0,0.0,20,402.9583333,0.02,0.036666667,0.0,0.0,1,3,2,3,2,2,0,0
2,89.0,3,119.0,41,4270.141667,0.004444444,0.027160494,0.0,0.0,5,2,2,4,1,2,0,0
7,160.3333333,0,0.0,31,590.5166667,0.005208333,0.009657738,0.0,0.0,6,1,1,1,4,2,1,0
2,6.0,0,0.0,37,501.7666667,0.01025641,0.020512821,0.0,0.0,9,2,2,1,1,2,0,0
0,0.0,0,0.0,8,284.5,0.0,0.025,0.0,0.0,1,2,2,3,1,2,0,0
0,0.0,0,0.0,11,169.375,0.0,0.018181818,0.0,0.0,1,3,2,3,1,2,0,0
2,131.5,2,99.0,96,3541.324493,0.010550214,0.020522711,0.0,0.0,7,3,2,1,2,2,0,0
4,291.9600939,4,52.4,219,6747.414492,0.003604845,0.020793071,5.408935339,0.0,4,2,2,6,1,2,0,0
1,36.0,1,74.0,98,7712.375,0.0,0.012431818,15.3498858,0.0,1,2,10,4,2,2,0,0
4,130.0,0,0.0,28,818.7916667,0.0,0.003448276,0.0,0.0,5,2,2,1,2,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,1,1,3,3,2,0,0
0,0.0,1,37.0,15,497.3333333,0.0125,0.0375,0.0,0.0,5,1,1,2,1,2,0,0
0,0.0,0,0.0,18,708.25,0.0,0.045098039,0.0,0.0,5,1,1,1,3,2,0,0
4,87.0,0,0.0,14,280.5,0.025,0.04375,0.0,0.0,6,2,2,1,4,2,0,0
1,101.0,0,0.0,46,1687.85,0.0,0.011111111,18.844,0.0,6,2,2,3,4,2,0,0
1,65.0,0,0.0,13,531.0,0.033333333,0.05,0.0,0.0,6,2,6,3,3,2,0,0
2,109.8,0,0.0,55,1988.931429,0.007272727,0.005330144,5.79089525,0.0,3,1,1,1,2,2,0,0
4,40.2,1,0.0,12,2339.207143,0.011111111,0.036944444,0.0,0.0,7,1,1,1,2,2,0,0
3,103.6,0,0.0,39,1003.38,0.068292683,0.08699187,0.0,0.0,0,1,1,1,3,2,0,0
0,0.0,0,0.0,13,454.5,0.0,0.016666667,0.0,0.0,6,3,2,4,13,2,0,0
0,0.0,0,0.0,20,379.4166667,0.002857143,0.0295,0.0,1.0,6,3,2,1,2,2,1,0
5,130.3333333,1,68.0,57,2660.245238,0.000847458,0.003954802,59.1244678,0.0,6,1,1,6,4,2,0,0
3,52.5,0,0.0,139,3674.737578,0.002142857,0.011897444,17.50624004,0.0,7,2,2,2,10,2,0,1
0,0.0,0,0.0,20,968.75,0.015789474,0.018421053,73.98253901,0.0,1,1,2,1,1,2,0,1
2,37.0,1,18.0,25,430.5,0.0,0.007142857,0.0,0.0,6,2,2,2,2,2,1,0
0,0.0,0,0.0,15,197.0,0.0,0.026666667,0.0,0.2,6,2,2,1,4,2,0,0
5,43.75,1,4.0,46,1203.083333,0.066226415,0.101042228,0.0,0.4,6,2,2,1,6,2,0,0
9,140.875,0,0.0,95,2625.185014,0.003,0.027077656,2.815539375,0.0,7,2,2,4,1,2,0,0
0,0.0,0,0.0,9,867.0,0.022222222,0.051851852,0.0,0.0,7,1,1,1,3,2,0,0
7,440.5833333,0,0.0,48,1777.702381,0.0,0.021538462,14.74449646,0.0,1,2,2,1,2,2,0,0
0,0.0,0,0.0,15,194.0666667,0.001904762,0.051238095,0.0,0.0,6,2,5,4,2,2,0,0
0,0.0,0,0.0,8,210.4,0.0,0.05,0.0,0.0,7,1,1,3,8,0,1,0
9,124.4266667,0,0.0,19,720.6766667,0.0,0.018933333,0.0,0.0,8,2,2,7,4,2,0,0
0,0.0,0,0.0,22,366.75,0.018181818,0.040909091,0.0,0.0,7,2,2,6,1,2,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,7,2,2,1,1,2,0,0
5,218.8,0,0.0,5,71.4,0.0,0.02,11.21330466,0.0,8,2,4,7,2,0,0,1
1,43.5,0,0.0,25,1055.583333,0.007407407,0.022839506,0.0,0.0,1,1,1,1,2,2,0,0
1,5.5,2,28.0,20,929.3333333,0.0,0.015333333,0.0,0.0,1,2,2,6,2,2,0,0
0,0.0,0,0.0,7,242.75,0.014285714,0.047619048,0.0,0.0,7,3,2,3,11,2,1,0
1,37.0,0,0.0,81,2533.833333,0.002531646,0.010230908,0.0,0.0,6,2,2,3,4,2,0,0
1,19.2,0,0.0,3,60.6,0.0,0.033333333,0.0,0.0,8,2,2,6,6,0,0,0
0,0.0,0,0.0,8,120.5,0.05,0.1125,0.0,0.0,1,3,2,1,2,2,1,0
8,62.5,0,0.0,101,2584.714286,0.011214953,0.017133956,16.94046729,0.6,6,2,2,1,13,2,0,0
0,0.0,0,0.0,20,806.5,0.01,0.038333333,0.0,0.6,6,2,4,1,3,2,0,0
0,0.0,0,0.0,6,106.0,0.04,0.08,0.0,0.0,6,3,2,1,3,2,0,0
12,275.5166667,2,288.375,60,1276.594048,0.0,0.00952381,5.45243266,0.0,7,4,1,1,2,2,0,1
3,275.0,1,29.5,30,1107.047619,0.0,0.017760943,35.98106601,0.0,5,3,2,3,1,2,1,1
0,0.0,0,0.0,10,150.8666667,0.0,0.02,0.0,0.0,9,1,1,6,2,2,0,0
0,0.0,0,0.0,2,124.5,0.0,0.1,0.0,0.0,1,1,1,1,2,2,0,0
2,78.64980843,0,0.0,117,4185.096695,0.024119241,0.04298103,2.427453927,0.0,3,2,2,1,1,2,0,1
7,374.3690476,0,0.0,5,258.0833333,0.004545455,0.052525253,0.0,0.0,6,3,2,3,1,2,0,0
4,63.0,0,0.0,5,95.5,0.0,0.025,0.0,0.0,5,3,2,1,9,0,1,0
0,0.0,0,0.0,31,1138.504762,0.02,0.040555556,0.0,0.4,6,2,2,1,3,2,0,0
0,0.0,0,0.0,122,1945.321429,0.018032787,0.033333333,0.0,1.0,6,2,6,1,6,2,1,0
0,0.0,0,0.0,11,831.9333333,0.0,0.02037037,0.0,0.8,6,3,2,6,14,2,0,0
9,137.3222222,1,418.5,41,1933.244444,0.006079027,0.021222361,0.0,0.0,1,2,2,1,2,2,0,0
2,45.2,0,0.0,19,230.2,0.0,0.019047619,0.0,0.0,3,2,2,2,2,0,0,0
0,0.0,0,0.0,11,684.3333333,0.018181818,0.063636364,0.0,0.0,2,2,4,6,1,2,0,0
1,46.0,0,0.0,17,931.0,0.027777778,0.062962963,0.0,0.0,6,3,2,1,13,2,0,0
1,18.25,0,0.0,82,2796.316667,0.005185185,0.019584736,0.0,0.0,7,2,2,1,6,2,0,0
0,0.0,0,0.0,9,177.3333333,0.066666667,0.088888889,0.0,1.0,6,3,2,4,1,2,1,0
0,0.0,1,15.0,103,3626.003223,0.00751634,0.035131628,0.0,0.0,7,1,1,4,2,2,1,0
2,11.0,0,0.0,38,938.9333333,0.039473684,0.06622807,0.0,0.0,4,3,2,2,3,2,0,0
3,112.75,0,0.0,15,658.75,0.0,0.011111111,0.0,0.0,7,3,2,6,2,0,0,0
2,40.0,0,0.0,4,55.0,0.0,0.033333333,0.0,0.2,6,4,2,1,13,2,0,0
1,7.0,0,0.0,151,2564.278157,0.00917226,0.0210895,0.0,0.6,6,1,1,1,15,2,0,0
0,0.0,1,35.0,33,782.0833333,0.0,0.005882353,23.03329412,0.0,6,2,4,9,2,0,0,1
13,249.3916667,1,103.0,71,2582.699717,0.0,0.013853727,6.733744751,0.0,7,2,2,1,2,2,0,0
0,0.0,0,0.0,14,221.5,0.0,0.014285714,0.0,0.0,6,2,2,1,2,2,0,0
1,4.0,0,0.0,37,1296.942857,0.013888889,0.039814815,0.0,0.8,6,2,2,4,2,2,0,0
4,67.41666667,0,0.0,17,523.5416667,0.023333333,0.057,30.68883081,0.0,1,2,2,5,1,2,0,0
6,266.7,0,0.0,18,843.0166667,0.0,0.015151515,9.542515706,0.0,9,2,2,1,4,2,0,0
1,7.0,0,0.0,17,2648.5,0.0125,0.03125,0.0,0.0,5,2,2,1,2,2,0,0
0,0.0,0,0.0,3,43.4,0.066666667,0.066666667,0.0,0.0,9,1,1,3,4,2,0,0
2,41.5,0,0.0,43,4215.961111,0.009302326,0.022170543,0.0,0.0,1,2,10,2,1,2,0,0
1,80.0,2,48.0,25,879.6666667,0.0,0.007692308,0.0,0.0,6,1,1,4,2,0,1,0
4,82.0,0,0.0,17,269.0,0.034782609,0.046376812,0.0,0.0,3,3,2,1,13,2,0,0
7,79.5,2,31.5,65,5410.956705,0.002898551,0.019031516,0.0,0.0,7,2,2,3,2,2,0,0
7,98.0,3,61.0,83,2355.682738,0.002873563,0.022487296,0.0,0.0,1,1,1,1,2,2,0,0
14,205.9924242,1,65.0,52,1090.385281,0.006479313,0.039161584,5.539900181,0.0,7,1,1,1,10,2,0,0
0,0.0,0,0.0,31,1759.416667,0.0,0.002903226,0.0,0.0,5,2,2,4,2,2,1,0
0,0.0,0,0.0,8,148.75,0.0,0.025,0.0,0.0,5,2,4,3,2,2,1,0
7,154.0,3,248.1666667,34,886.4791667,0.0,0.005128205,77.801588,0.0,1,2,2,1,2,0,0,1
0,0.0,0,0.0,4,53.625,0.0,0.05,0.0,0.0,7,3,2,1,11,2,0,0
0,0.0,0,0.0,2,121.0,0.0,0.05,0.0,0.0,6,3,2,1,3,2,0,0
0,0.0,2,21.0,17,190.7083333,0.022222222,0.039259259,0.0,0.0,7,3,2,1,13,2,1,0
0,0.0,0,0.0,11,146.5,0.018181818,0.018181818,0.0,0.0,7,1,1,1,2,0,0,0
11,1064.0,1,10.0,58,3816.366667,0.010606061,0.028059163,6.221045455,0.0,6,2,5,3,1,2,1,0
0,0.0,0,0.0,7,48.0,0.114285714,0.157142857,0.0,0.4,6,1,1,6,3,2,0,0
10,261.5,1,55.5,122,3411.955853,0.01056,0.029876364,0.0,0.0,7,2,2,1,13,2,0,1
0,0.0,0,0.0,10,73.5,0.12,0.15,0.0,0.0,1,3,2,1,13,2,1,0
2,27.0,0,0.0,23,1278.090909,0.0,0.008333333,0.0,0.0,5,2,2,2,2,0,1,0
13,408.6,0,0.0,21,589.4214286,0.004444444,0.014814815,18.09857173,0.0,0,2,2,8,2,2,0,1
0,0.0,0,0.0,2,49.0,0.0,0.1,0.0,0.0,6,2,4,5,1,2,0,0
0,0.0,0,0.0,2,3.0,0.1,0.15,0.0,0.0,6,2,2,4,13,2,0,0
11,456.2333333,1,13.0,89,1904.653507,0.01827957,0.027002924,0.0,0.0,8,1,1,4,3,2,0,0
17,346.7096405,3,207.25,292,8282.214508,0.000977199,0.005669849,13.91832377,0.0,7,2,2,1,2,2,1,0
5,271.0,2,42.2,6,147.9,0.0,0.036363636,0.0,0.0,0,3,2,7,2,0,1,0
0,0.0,0,0.0,9,228.5,0.022222222,0.044444444,0.0,0.2,6,3,2,3,3,2,0,0
0,0.0,0,0.0,8,388.0,0.025,0.05625,0.0,0.0,2,3,2,1,4,2,1,0
1,227.6,0,0.0,27,1301.3,0.020689655,0.022413793,5.904407563,0.0,0,2,2,1,3,2,0,0
0,0.0,0,0.0,64,3038.38,0.017534722,0.038333333,0.0,0.0,9,2,2,1,1,2,0,0
0,0.0,0,0.0,2,35.2,0.0,0.1,0.0,0.0,4,2,2,2,3,2,1,0
1,41.0,4,360.0,28,769.5,0.024242424,0.042424242,19.38181818,0.0,6,2,2,1,6,2,0,0
0,0.0,4,147.5,45,1424.839744,0.012244898,0.031739553,0.0,0.0,1,1,1,3,2,2,1,0
0,0.0,0,0.0,3,46.0,0.0,0.033333333,0.0,0.0,1,1,2,3,2,2,0,0
1,30.2,0,0.0,20,293.0333333,0.019047619,0.025396825,9.775216594,0.0,7,1,2,1,1,2,0,0
4,34.2,0,0.0,27,809.6933333,0.023214286,0.033826531,27.6509675,0.0,9,3,2,4,13,2,1,0
2,74.4,0,0.0,42,1481.866667,0.004761905,0.004761905,44.73610411,0.0,8,2,2,7,2,0,1,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,6,3,2,3,4,2,1,0
