DayOfWeek,DepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,ArrDelay
7,1712,1759,1726,1825,47,61,29,47,156,5,13,0,0,0,0,0,0,33,33
7,1947,2304,2235,390,197,180,168,12,1145,10,19,0,0,12,0,17,0,0,29
6,1320,1434,1407,5453,74,67,50,20,209,14,10,0,0,0,0,27,0,0,27
5,2201,2320,2240,656,79,90,66,51,397,3,10,0,0,1,0,0,0,39,40
7,2216,50,35,866,154,160,132,21,1013,3,19,0,0,15,0,0,0,0,15
1,756,1055,1029,432,299,289,260,16,1774,11,28,0,0,16,0,10,0,0,26
5,2157,2353,2325,4826,116,115,90,27,617,4,22,0,0,0,16,12,0,0,28
3,1936,2307,2215,647,391,405,361,66,2586,9,21,0,0,52,0,0,0,0,52
4,2214,117,50,115,243,225,203,9,1449,23,17,0,0,9,0,18,0,0,27
7,1326,1459,1315,321,153,165,119,116,733,7,27,0,0,0,0,104,0,0,104
4,2004,2214,2050,473,190,185,167,79,1119,5,18,0,0,1,0,5,0,78,84
3,1718,101,2358,624,283,305,260,85,2248,8,15,0,0,60,0,0,0,3,63
1,1030,1139,1120,4243,69,69,38,19,223,3,28,0,0,19,0,0,0,0,19
3,1955,2333,2231,578,158,156,139,60,1024,8,11,0,0,60,0,2,0,0,62
6,1320,1414,1347,4665,54,54,28,27,143,2,24,0,0,15,0,12,0,0,27
1,1549,1847,1810,3599,118,125,97,44,772,4,17,0,0,31,0,0,0,6,37
4,749,1030,935,3237,161,165,147,59,1073,4,10,0,0,55,0,0,0,0,55
7,803,959,932,5864,56,52,30,23,137,3,23,0,0,0,23,4,0,0,27
5,1410,1714,1450,724,184,174,135,134,1107,39,10,0,0,134,0,10,0,0,144
1,1146,1233,1201,5795,47,51,35,36,129,4,8,0,0,32,0,0,0,0,32
4,2132,2214,2148,4846,102,93,65,17,449,4,33,0,0,17,0,9,0,0,26
2,1412,1643,1545,4594,91,95,79,62,562,2,10,0,0,0,0,0,0,58,58
1,1525,1645,1600,4472,140,132,110,37,765,4,26,0,0,37,0,8,0,0,45
7,2125,2316,2221,543,231,241,214,65,1498,4,13,0,0,0,55,0,0,0,55
5,1721,1952,1845,2211,151,140,116,56,787,3,32,0,0,0,0,67,0,0,67
5,2225,2342,2035,2462,77,85,63,195,290,5,9,0,0,0,0,8,0,179,187
6,1923,2000,1942,509,97,102,77,23,495,9,11,0,0,0,0,0,0,18,18
2,1804,2012,1951,511,248,261,218,34,1619,11,19,0,0,0,3,18,0,0,21
6,1425,2031,1915,1174,246,265,225,95,1829,8,13,0,0,0,0,0,0,76,76
2,1115,1304,1105,1073,169,175,153,125,984,6,10,0,0,119,0,0,0,0,119
2,1719,2028,1818,4797,189,178,149,119,903,14,26,0,0,119,0,11,0,0,130
7,2311,116,41,536,125,126,104,36,761,7,14,0,0,35,0,0,0,0,35
5,1412,1529,1418,4131,77,88,58,82,391,7,12,0,0,71,0,0,0,0,71
3,1828,1952,1915,6153,84,59,33,12,160,37,14,0,0,0,0,0,0,37,37
1,1217,2036,1950,1520,319,290,262,17,2342,37,20,0,0,17,0,29,0,0,46
1,1922,2153,2105,1638,331,325,319,42,2295,2,10,0,0,42,0,6,0,0,48
5,835,941,922,5407,66,53,32,6,109,5,29,0,0,19,0,0,0,0,19
6,711,1055,953,23,404,373,350,31,2475,14,40,0,0,31,0,31,0,0,62
6,1946,2134,1855,3997,288,290,249,161,1910,6,33,0,0,0,4,0,0,155,159
4,1918,2049,2030,4005,91,97,81,25,507,4,6,0,0,0,0,0,0,19,19
1,1111,1223,1206,4430,72,86,50,31,377,2,20,0,0,17,0,0,0,0,17
2,2056,2321,2102,154,145,147,119,141,944,7,19,0,0,139,0,0,0,0,139
2,2008,2013,1858,551,65,74,51,84,177,5,9,0,0,0,0,47,0,28,75
5,1750,2113,2049,216,143,144,125,25,954,5,13,0,0,0,0,4,0,20,24
7,1351,1735,1440,146,404,420,381,191,2979,5,18,0,0,82,0,0,0,93,175
5,2324,55,4,6146,91,86,57,46,373,3,31,0,0,46,0,5,0,0,51
5,1350,1507,1450,1322,77,80,62,20,451,3,12,0,0,3,0,0,0,14,17
2,1519,1809,1748,4580,110,113,88,24,633,11,11,0,0,0,0,0,0,21,21
2,1311,1316,1255,14,125,130,111,26,775,5,9,0,0,0,0,0,0,21,21
2,1901,2110,2045,1248,69,75,48,31,264,5,16,0,0,0,0,0,0,25,25
7,1657,1753,1710,2545,56,65,44,52,223,2,10,0,0,43,0,0,0,0,43
3,856,1032,1008,3341,96,88,68,16,293,3,25,0,0,1,0,8,0,15,24
4,2122,13,2355,2075,111,140,94,47,770,4,13,0,0,1,0,0,0,17,18
7,1549,1656,1558,4629,127,139,109,70,781,4,14,0,0,58,0,0,0,0,58
3,1827,1928,1822,2183,61,82,44,87,214,4,13,0,0,0,0,0,0,66,66
7,826,1119,1102,871,353,342,329,6,2419,8,16,0,0,6,0,11,0,0,17
2,1325,1441,1421,1453,136,131,109,15,651,8,19,0,0,0,0,5,0,15,20
6,939,937,749,567,58,75,41,125,235,5,12,0,0,0,0,0,0,108,108
7,1807,1925,1910,2809,78,75,62,12,397,10,6,0,0,0,0,3,0,12,15
3,1627,1953,1905,4444,146,130,93,32,606,12,41,0,0,0,0,16,0,32,48
7,2035,2132,1955,42,57,60,46,100,296,5,6,0,0,6,0,0,0,91,97
2,1722,2041,1821,686,139,141,103,142,733,5,31,0,0,13,0,0,0,127,140
2,2224,2334,2300,648,70,75,60,39,451,4,6,0,0,0,0,0,0,34,34
6,1848,2042,2005,3722,114,125,100,48,624,5,9,0,0,0,0,0,0,37,37
2,2251,127,2230,1087,156,140,129,161,837,4,23,0,0,57,0,16,0,104,177
6,2312,651,538,10,279,308,251,102,2475,10,18,0,0,14,0,0,0,59,73
6,1735,1836,1805,37,61,60,49,30,276,2,10,0,0,0,0,1,0,30,31
7,1448,1550,1535,1840,62,70,49,23,288,4,9,0,0,0,0,1,0,14,15
2,2036,2126,2007,5420,50,48,31,77,109,4,15,0,0,0,0,79,0,0,79
6,1631,1847,1830,694,76,90,66,31,507,4,6,0,0,7,0,0,0,10,17
3,2216,2247,2205,1160,91,90,79,41,487,4,8,0,0,0,0,1,0,41,42
5,1651,2157,2040,324,186,210,168,101,1464,4,14,0,0,49,0,0,0,28,77
7,1332,1505,1435,5785,93,88,75,25,304,3,15,0,0,0,0,0,0,30,30
1,842,1222,1129,5876,160,164,132,57,1013,7,21,0,0,0,0,53,0,0,53
5,621,931,914,202,130,119,116,6,621,3,11,0,0,6,0,11,0,0,17
5,1630,1758,1550,5435,88,83,66,123,267,8,14,0,0,0,128,0,0,0,128
5,1239,1403,1335,1100,84,90,73,34,480,3,8,0,0,0,0,0,0,28,28
3,1021,1157,1130,1991,216,220,198,31,1456,3,15,0,0,27,0,0,0,0,27
7,801,1056,1021,4006,115,111,89,31,599,5,21,0,0,35,0,0,0,0,35
6,1353,1723,1643,1532,150,153,134,43,1005,4,12,0,0,40,0,0,0,0,40
5,1205,1440,1110,6343,155,85,72,140,372,7,76,0,0,0,0,210,0,0,210
7,717,918,902,388,121,128,100,23,758,6,15,0,0,0,0,0,0,16,16
5,942,1123,1100,4479,101,90,71,12,416,9,21,0,0,0,0,11,0,12,23
3,1802,2142,1913,1763,220,183,179,112,1050,9,32,0,0,0,0,37,0,112,149
5,1814,2022,2000,2076,68,65,48,19,271,5,15,0,0,5,0,3,0,14,22
5,1401,1508,1355,3506,67,70,57,76,361,4,6,0,0,4,0,0,0,69,73
6,1801,1911,1855,1893,70,65,54,11,258,2,14,0,0,11,0,5,0,0,16
4,1341,1732,1630,560,171,163,156,54,1162,4,11,0,0,0,0,8,0,54,62
2,1958,2236,2155,2036,158,135,102,18,802,5,51,0,0,0,0,23,0,18,41
4,1300,1552,1525,2971,112,115,97,30,677,5,10,0,0,3,0,0,0,24,27
1,1559,1858,1800,85,359,365,336,64,2586,4,19,0,0,27,28,0,0,3,58
5,1708,1755,1735,1251,47,50,32,23,180,5,10,0,0,0,0,0,0,20,20
2,812,1053,1015,3900,161,165,144,42,990,2,15,0,0,38,0,0,0,0,38
4,1813,1902,1801,5492,49,46,32,58,77,4,13,0,0,0,0,3,0,58,61
1,1747,2253,2045,1178,186,205,160,147,1464,4,22,0,0,125,0,0,0,3,128
7,1820,2105,2006,4764,105,111,71,65,533,28,6,0,0,59,0,0,0,0,59
6,1452,1604,1435,1025,132,140,114,97,719,5,13,0,0,87,0,0,0,2,89
2,1827,2215,2130,1110,168,185,142,62,1217,5,21,0,0,0,12,0,0,33,45
7,1044,1707,1517,420,263,172,148,19,1199,8,107,0,0,19,0,91,0,0,110
3,1202,1358,1301,5478,116,81,57,22,250,4,55,0,0,22,0,35,0,0,57
1,1812,2130,2041,1452,138,156,122,67,1005,5,11,0,0,0,0,0,0,49,49
7,1404,1507,1445,3252,63,71,47,30,181,9,7,0,0,0,0,0,0,22,22
7,1949,113,12,270,204,215,187,72,1557,6,11,0,0,11,0,0,0,50,61
5,1039,1628,1602,672,229,212,205,9,1545,6,18,0,0,9,0,17,0,0,26
5,2015,2224,2205,528,129,140,102,30,761,12,15,0,0,19,0,0,0,0,19
7,2200,2244,2205,103,104,120,92,55,677,4,8,0,0,3,0,0,0,36,39
7,2147,2252,2212,2144,65,72,38,47,185,4,23,0,0,0,0,0,0,40,40
6,1325,1434,1400,763,129,135,112,40,775,4,13,0,0,14,0,0,0,20,34
1,1329,1445,1414,5971,76,59,35,14,212,5,36,0,0,0,0,17,0,14,31
6,1115,1220,1130,4151,125,110,83,35,473,38,4,0,0,35,0,15,0,0,50
2,2300,57,1715,4239,117,113,85,458,619,4,28,0,0,0,458,4,0,0,462
6,2208,2307,2250,52,59,50,48,8,261,3,8,0,0,0,0,9,0,8,17
3,1332,1909,1845,1144,217,210,169,17,1464,12,36,0,0,0,0,23,0,1,24
1,1831,2030,1945,553,179,185,155,51,1017,13,11,0,0,2,0,0,0,43,45
1,1534,1749,1730,473,195,185,170,9,1040,3,22,0,0,0,0,10,9,0,19
4,1711,1840,1825,2019,89,105,77,31,543,4,8,0,0,3,0,0,0,12,15
5,1833,1952,1910,2379,79,75,59,38,361,5,15,0,0,0,0,4,0,38,42
1,1136,1315,1235,414,99,100,86,41,507,5,8,0,0,10,0,0,0,30,40
7,1519,1720,1700,1051,121,125,95,24,631,4,22,0,0,14,0,0,0,6,20
5,1839,1947,1929,506,68,80,56,30,372,4,8,0,0,0,0,0,0,18,18
4,1936,2051,1945,4787,135,135,116,66,781,6,13,0,0,66,0,0,0,0,66
1,1306,1401,1245,3922,55,70,45,91,258,2,8,0,0,0,0,0,0,76,76
1,2149,2301,2217,6725,132,137,117,49,853,4,11,0,0,0,0,0,0,44,44
2,2048,2141,2110,534,53,55,40,33,189,2,11,0,0,0,0,0,0,31,31
5,900,1100,932,91,120,92,91,60,403,18,11,0,0,0,0,88,0,0,88
1,1903,2025,1930,1251,82,90,72,63,543,3,7,0,0,0,0,0,0,55,55
5,2055,2235,2044,861,100,104,81,115,413,7,12,0,0,0,0,14,0,97,111
6,1142,1246,1220,140,124,130,103,32,689,8,13,0,0,0,0,0,0,26,26
3,1906,2048,2017,309,282,287,252,36,1813,10,20,0,0,0,0,0,0,31,31
4,1452,1654,1616,5883,122,123,98,39,584,10,14,0,0,38,0,0,0,0,38
4,1506,1557,1520,1695,111,115,94,41,629,5,12,0,0,12,0,0,0,25,37
5,945,1302,1211,9,377,386,356,60,2553,8,13,0,0,51,0,0,0,0,51
6,1900,2102,2009,729,62,69,43,60,240,5,14,0,0,0,0,0,0,53,53
7,1626,1927,1821,5884,121,126,102,71,794,4,15,0,0,66,0,0,0,0,66
7,951,1039,917,5563,48,50,34,84,86,5,9,0,0,0,0,82,0,0,82
5,1633,1941,1705,1094,188,145,149,113,920,6,33,0,0,0,0,49,0,107,156
1,1333,1453,1435,2542,80,80,59,18,373,14,7,0,0,7,0,0,0,11,18
3,658,805,700,4660,67,60,46,58,227,3,18,0,0,58,0,7,0,0,65
1,1751,1905,1710,5937,74,60,30,101,160,18,26,0,0,0,0,115,0,0,115
7,1515,2041,2006,1548,206,216,177,45,1572,17,12,0,0,9,0,0,0,26,35
5,1146,1303,1235,2702,77,75,61,26,358,4,12,0,0,18,0,2,0,8,28
7,848,1018,905,4450,90,95,66,78,508,5,19,0,0,73,0,0,0,0,73
4,1800,1849,1755,6609,49,46,31,51,125,11,7,0,0,0,0,0,0,54,54
3,1015,1202,1123,1295,107,108,86,40,496,4,17,0,0,39,0,0,0,0,39
7,2331,227,2215,543,176,180,153,256,1011,3,20,0,0,118,0,0,0,134,252
4,1558,1737,1630,4696,159,150,146,58,904,3,10,0,0,35,0,9,0,23,67
7,1401,1447,1327,4085,106,82,61,56,368,7,38,0,0,0,0,80,0,0,80
5,1449,1729,1650,626,160,175,135,54,1076,7,18,0,0,0,0,5,0,34,39
2,2027,2256,2238,491,269,278,241,27,1754,7,21,0,0,7,0,0,0,11,18
6,1205,1319,1304,443,134,126,107,7,680,10,17,0,0,0,0,8,0,7,15
2,1128,1316,930,4185,108,60,50,178,196,8,50,0,0,95,83,48,0,0,226
5,2057,2351,2234,1755,174,114,85,17,581,6,83,0,0,17,0,60,0,0,77
3,1628,1712,1534,5428,44,43,29,97,77,3,12,0,0,98,0,0,0,0,98
3,1454,1611,1430,5731,77,75,59,99,224,4,14,0,0,0,101,0,0,0,101
2,1823,1908,1744,5750,45,39,25,78,86,8,12,0,0,0,0,0,0,84,84
1,1616,1818,1655,4652,122,145,84,106,416,6,32,0,0,0,0,83,0,0,83
5,1031,1333,1239,1023,182,174,144,46,920,3,35,0,0,0,0,8,0,46,54
4,1635,2001,1855,1555,206,180,154,40,1090,14,38,0,0,40,0,26,0,0,66
1,1221,1350,1316,604,89,100,72,45,564,4,13,0,0,34,0,0,0,0,34
2,1055,1305,1250,1573,130,145,112,30,859,6,12,0,0,15,0,0,0,0,15
4,1839,2007,1925,2871,148,150,133,44,883,7,8,0,0,4,0,0,0,38,42
5,1426,1521,1500,446,55,65,39,31,223,8,8,0,0,0,0,21,0,0,21
4,2025,47,2359,766,202,184,175,30,1389,4,23,0,0,20,0,18,0,10,48
3,1918,2050,2022,6505,92,87,63,23,337,14,15,0,0,23,0,5,0,0,28
2,1723,2051,1915,1458,208,165,184,53,992,6,18,0,0,6,0,43,0,47,96
3,1329,1546,1510,1441,257,235,208,14,1464,6,43,0,0,14,0,22,0,0,36
4,1927,2100,2040,115,273,285,258,32,1891,3,12,0,0,0,0,0,0,20,20
7,2137,2236,2120,1469,59,60,42,77,223,2,15,0,0,19,0,0,0,57,76
3,2111,124,2359,766,193,184,173,76,1389,9,11,0,0,0,0,72,0,13,85
4,1035,1609,1550,1608,214,229,192,34,1703,6,16,0,0,19,0,0,0,0,19
2,2137,2254,2225,106,77,75,60,27,351,2,15,0,0,0,0,2,0,27,29
7,1656,1808,1657,4262,132,138,100,77,743,6,26,0,0,0,50,21,0,0,71
5,1943,2057,2028,59,74,73,48,28,270,5,21,0,0,0,10,1,0,18,29
4,1456,1637,1550,2175,101,85,79,31,414,4,18,0,0,9,0,16,0,22,47
2,1256,1450,1430,65,114,106,86,12,571,4,24,0,0,0,0,20,0,0,20
6,2014,2118,1807,451,124,139,100,206,647,5,19,0,0,9,0,0,0,182,191
3,1140,1321,1135,559,101,110,88,115,670,3,10,0,0,106,0,0,0,0,106
7,2,744,628,262,282,293,265,87,2306,7,10,0,0,7,0,0,0,69,76
3,2201,207,2358,33,426,393,354,96,2475,12,60,0,0,0,0,33,0,96,129
2,1823,2001,1930,4639,98,135,69,68,416,9,20,0,0,0,0,0,0,31,31
5,1316,1416,1350,4702,60,60,45,26,227,2,13,0,0,1,0,0,0,25,26
6,947,1134,1100,1362,107,85,56,12,334,30,21,0,0,0,0,22,0,12,34
6,1320,1433,1416,4212,73,82,55,26,321,4,14,0,0,17,0,0,0,0,17
4,704,1048,1025,2415,164,155,138,14,1068,10,16,0,0,14,0,9,0,0,23
7,1238,1343,1315,4085,65,45,22,8,67,8,35,0,0,2,0,20,0,6,28
3,1849,1948,1840,2186,59,60,48,69,258,3,8,0,0,31,0,0,0,37,68
3,856,1417,1338,782,201,213,187,51,1628,5,9,0,0,39,0,0,0,0,39
2,2132,2230,2215,2220,58,60,34,17,193,10,14,0,0,0,0,0,0,15,15
4,1534,2247,2230,254,313,310,294,14,2486,11,8,0,0,14,0,3,0,0,17
3,631,909,854,922,98,107,79,24,589,5,14,0,0,15,0,0,0,0,15
1,2051,2241,2152,1009,290,292,262,51,1916,7,21,0,0,28,0,0,0,21,49
6,1439,1747,1700,479,248,220,202,19,1471,12,34,0,0,7,0,28,0,12,47
5,1236,1450,1245,3187,134,90,69,81,372,27,38,0,0,0,0,44,0,81,125
6,1007,1248,1105,4507,161,110,103,52,510,49,9,0,0,0,12,51,0,40,103
5,1429,1536,1455,4188,127,145,112,59,761,3,12,0,0,41,0,0,0,0,41
3,2042,2151,2005,1016,69,100,39,137,187,5,25,0,0,94,0,0,0,12,106
6,2012,141,51,1126,209,231,190,72,1754,7,12,0,0,0,0,0,0,50,50
1,1703,1805,1745,2883,62,65,45,23,236,4,13,0,0,13,0,0,0,7,20
5,1859,2009,1945,3493,190,185,172,19,1315,4,14,0,0,19,0,5,0,0,24
3,1713,2000,1928,949,287,268,229,13,1721,11,47,0,0,0,0,19,0,13,32
5,855,938,850,414,103,75,67,20,307,3,33,0,0,0,0,28,0,20,48
5,1653,2105,1915,1881,252,200,167,58,1090,30,55,0,0,58,0,52,0,0,110
6,1731,1847,1830,1447,76,80,59,21,336,6,11,0,0,0,0,17,0,0,17
4,1922,2208,2108,611,166,157,137,51,866,11,18,0,0,0,0,9,0,51,60
3,1356,1632,1540,1645,156,150,139,46,806,4,13,0,0,0,0,6,0,46,52
6,1903,2046,2015,402,103,105,89,33,663,4,10,0,0,4,0,0,0,27,31
6,1200,1313,1231,462,73,69,52,38,259,7,14,0,0,2,0,4,0,36,42
3,1338,1853,1729,1228,255,204,188,33,1437,49,18,0,0,0,0,62,0,22,84
1,2218,17,2333,837,179,173,165,38,1024,5,9,0,0,20,0,13,0,11,44
5,1835,2135,2025,1574,180,150,134,40,822,5,41,0,0,5,0,30,0,35,70
2,1314,1449,1405,3157,95,80,64,29,342,10,21,0,0,29,0,15,0,0,44
5,1818,2321,2215,502,183,200,167,83,1476,5,11,0,0,66,0,0,0,0,66
2,1918,2138,1846,481,200,166,153,138,843,4,43,0,0,0,0,172,0,0,172
5,1936,2053,1950,751,197,190,173,56,1205,8,16,0,0,56,0,7,0,0,63
2,2121,120,56,9,419,401,355,6,2586,8,56,0,0,0,0,18,0,6,24
1,1154,1203,1118,137,69,77,48,53,256,6,15,0,0,36,0,0,0,9,45
6,2109,2249,2142,1608,100,97,42,64,274,3,55,0,0,0,0,3,0,64,67
7,2221,2334,2300,2817,73,75,62,36,373,5,6,0,0,0,0,7,0,27,34
7,2301,653,622,498,292,302,273,41,2496,4,15,0,0,0,0,0,0,31,31
7,2026,2252,2151,416,86,91,70,66,541,7,9,0,0,16,0,0,0,45,61
5,1836,2207,2145,3483,151,145,123,16,987,4,24,0,0,4,0,6,0,12,22
4,1851,2021,1927,772,90,87,61,51,366,4,25,0,0,0,0,3,0,51,54
1,2357,203,2237,6703,126,98,101,178,491,3,22,0,0,0,178,28,0,0,206
7,1759,2018,1929,4271,139,150,119,60,780,12,8,0,0,0,0,49,0,0,49
1,2217,101,2303,129,284,261,253,95,1745,8,23,0,0,35,0,23,0,60,118
7,1153,1448,1354,50,115,119,93,58,689,10,12,0,0,54,0,0,0,0,54
1,2022,2305,2145,2353,163,145,144,62,802,5,14,0,0,44,0,36,0,0,80
6,2211,2328,2210,3386,77,85,65,86,447,6,6,0,0,23,0,0,0,55,78
3,1706,1908,1843,4780,62,63,38,26,241,12,12,0,0,25,0,0,0,0,25
1,1427,1723,1645,749,176,170,157,32,1013,5,14,0,0,0,0,11,0,27,38
4,2030,6,2229,1564,156,170,137,111,1144,5,14,0,0,97,0,0,0,0,97
3,1610,1744,1659,3982,94,69,43,20,291,3,48,0,0,0,45,0,0,0,45
7,2006,2234,2135,1464,88,80,69,51,369,7,12,0,0,0,0,48,0,11,59
5,1015,1326,1300,4282,131,125,107,20,783,2,22,0,0,16,0,6,0,4,26
7,2152,2217,2135,790,85,90,74,47,528,2,9,0,0,3,0,0,0,39,42
2,1524,1632,1615,3526,68,70,51,19,247,9,8,0,0,0,0,0,0,17,17
3,2240,125,2340,818,105,65,61,65,271,5,39,0,0,0,3,40,0,62,105
7,1148,1318,1055,869,90,65,41,118,193,7,42,0,0,118,0,25,0,0,143
3,2139,2256,2225,1427,77,80,58,34,370,10,9,0,0,5,0,0,0,26,31
6,1753,1901,1828,1509,68,73,56,38,304,3,9,0,0,0,0,2,0,31,33
4,1455,2145,2124,946,230,264,208,55,1946,9,13,0,0,0,0,0,0,21,21
7,1806,2029,2000,247,323,330,304,36,2504,5,14,0,0,24,0,0,0,5,29
4,1849,1953,1845,3843,64,60,48,64,296,3,13,0,0,0,0,4,4,60,68
7,1622,1705,1542,4097,103,112,88,92,574,3,12,0,0,83,0,0,0,0,83
7,1709,2005,1450,1449,176,170,146,309,1133,6,24,0,0,0,0,6,0,309,315
2,1856,2059,1844,689,183,164,146,116,733,3,34,0,0,0,0,122,0,13,135
5,1235,1724,1705,594,169,170,137,20,1140,5,27,0,0,4,0,0,0,15,19
7,1913,2148,2045,1544,95,105,79,73,612,3,13,0,0,63,0,0,0,0,63
2,1325,1514,1415,2253,169,185,157,75,1162,3,9,0,0,0,0,0,0,59,59
5,1627,1803,1540,1011,96,75,71,122,187,8,17,0,0,0,0,122,0,21,143
1,954,1200,1023,815,126,118,85,89,546,8,33,0,0,89,0,8,0,0,97
2,1731,1920,1836,4798,109,121,94,56,569,5,10,0,0,44,0,0,0,0,44
5,1654,1804,1745,425,70,71,52,20,347,6,12,0,0,15,0,0,0,4,19
1,2023,2149,2020,1525,86,95,64,98,405,10,12,0,0,0,0,88,0,1,89
1,1803,2039,2020,889,156,170,141,33,1107,4,11,0,0,2,0,0,0,17,19
2,1708,2039,1955,1999,211,185,150,18,1086,12,49,0,0,18,0,26,0,0,44
5,1126,1140,1030,4031,74,65,49,61,177,6,19,0,0,2,0,9,0,59,70
2,1337,1511,1435,4625,94,75,56,17,377,4,34,0,0,17,0,19,0,0,36
7,1748,1847,1828,457,119,126,93,26,641,8,18,0,0,10,0,0,0,9,19
4,1126,1249,1230,3657,83,85,71,21,394,3,9,0,0,0,0,0,0,19,19
4,1612,1957,1917,882,165,137,123,12,867,11,31,0,0,0,0,40,0,0,40
7,1324,1402,1344,4515,98,104,80,24,453,3,15,0,0,18,0,0,0,0,18
5,1950,124,2055,516,214,220,192,275,1619,10,12,0,0,269,0,0,0,0,269
4,1030,1206,1135,6045,96,100,75,35,462,3,18,0,0,0,0,0,0,31,31
3,827,1108,1021,1773,161,146,109,32,728,4,48,0,0,32,0,15,0,0,47
1,1527,1541,1505,4352,74,70,47,32,223,10,17,0,0,0,0,19,0,17,36
1,2119,2340,2306,4402,141,151,113,44,960,3,25,0,0,0,0,34,0,0,34
7,1628,2217,2055,2188,229,240,217,93,1750,4,8,0,0,7,0,0,0,75,82
4,1822,2024,1954,356,122,129,108,37,697,4,10,0,0,6,0,0,0,24,30
5,1938,2117,2009,1108,99,104,87,73,426,3,9,0,0,68,0,0,0,0,68
1,1236,1423,1225,5819,107,97,81,108,466,11,15,0,0,0,0,118,0,0,118
7,1935,2111,2030,967,156,160,141,45,842,6,9,0,0,1,0,0,0,40,41
4,1323,1531,1454,4637,68,71,43,40,272,18,7,0,0,37,0,0,0,0,37
2,924,1507,1320,1802,223,195,169,79,1431,12,42,0,0,0,79,28,0,0,107
6,1429,1528,1300,1125,59,60,49,149,239,2,8,0,0,15,0,0,0,133,148
3,1137,1406,1221,109,269,261,250,97,1745,7,12,0,0,0,0,8,0,97,105
3,1921,2352,2220,750,211,210,169,91,1389,13,29,0,0,0,0,77,0,15,92
5,1914,2109,2005,3880,175,160,147,49,812,11,17,0,0,0,0,15,0,49,64
7,939,1259,1146,606,140,107,89,40,612,3,48,0,0,0,40,33,0,0,73
3,2013,2228,2010,3584,255,275,236,158,1750,8,11,0,0,65,0,0,0,73,138
5,1209,1344,1325,5435,95,82,62,6,267,3,30,0,0,19,0,0,0,0,19
5,1318,1645,1525,1872,147,155,127,88,1005,4,16,0,0,80,0,0,0,0,80
3,1858,2010,1945,3358,72,80,50,33,304,13,9,0,0,0,0,0,0,25,25
7,1054,1435,1119,6676,161,139,124,174,844,15,22,0,0,196,0,0,0,0,196
4,2017,2255,2132,597,158,92,74,17,334,4,80,0,0,17,0,66,0,0,83
1,1239,2100,2045,442,321,315,295,9,2585,4,22,0,0,9,0,6,0,0,15
1,1653,1933,1845,3077,160,160,143,48,1054,2,15,0,0,18,0,0,0,30,48
5,1608,1842,1746,519,154,166,119,68,761,12,23,0,0,0,6,0,0,50,56
3,1139,1252,1140,161,73,75,56,74,349,5,12,0,0,0,0,0,0,72,72
3,1238,2037,1938,685,299,284,255,44,2133,10,34,0,0,0,0,59,0,0,59
1,1323,1620,1455,1449,177,175,139,83,1133,6,32,0,0,83,0,2,0,0,85
4,1107,1431,1344,812,144,114,87,17,641,8,49,0,0,0,0,30,0,17,47
4,1447,1817,1715,5993,150,129,116,41,776,8,26,0,0,0,41,21,0,0,62
5,2058,2215,2130,3481,77,70,55,38,309,4,18,0,0,33,0,7,0,5,45
6,26,331,2340,597,185,165,163,211,972,4,18,0,0,12,0,20,0,199,231
5,1305,1410,1345,1186,65,70,42,30,258,10,13,0,0,0,5,0,0,20,25
6,1142,1301,1235,4204,79,90,68,37,416,2,9,0,0,26,0,0,0,0,26
6,1747,2333,2255,1966,226,235,215,47,1733,2,9,0,0,0,0,0,0,38,38
7,2203,2250,2225,1768,47,50,37,28,192,2,8,0,0,3,0,0,0,22,25
7,1549,1707,1630,3116,78,75,56,34,308,5,17,0,0,13,0,3,0,21,37
7,1818,1905,1850,468,47,45,29,13,133,3,15,0,0,12,0,2,0,1,15
3,1711,1937,1835,3134,146,150,109,66,925,3,34,0,0,0,12,0,0,50,62
2,104,200,2325,1788,116,125,91,164,599,7,18,0,0,0,0,0,0,155,155
5,1031,1345,1250,2018,134,110,88,31,632,4,42,0,0,0,0,24,0,31,55
7,1746,1941,1829,6001,115,94,63,51,416,42,10,0,0,0,0,72,0,0,72
7,1622,1834,1815,3940,72,75,52,22,307,5,15,0,0,0,0,0,0,19,19
4,1448,1619,1520,4032,91,70,52,38,268,5,34,0,0,27,0,21,0,11,59
7,1502,1621,1555,54,79,80,66,27,290,4,9,0,0,5,0,0,0,21,26
5,1919,2021,1952,1716,62,62,38,29,223,4,20,0,0,29,0,0,0,0,29
6,1957,2308,2115,540,191,130,83,52,665,9,99,0,0,0,52,61,0,0,113
2,2020,20,2350,1217,120,120,103,30,843,2,15,0,0,28,0,0,0,2,30
2,1630,1811,1745,1107,101,110,78,35,426,4,19,0,0,0,0,0,0,26,26
7,1016,1110,1015,1361,114,105,84,46,592,7,23,0,0,46,0,9,0,0,55
7,1130,1336,1230,4557,126,125,98,65,640,14,14,0,0,65,0,1,0,0,66
4,2035,2310,2125,2698,155,165,145,115,1142,4,6,0,0,0,0,0,0,105,105
3,1709,1955,1845,4847,166,130,130,34,501,9,27,0,0,34,0,36,0,0,70
7,709,737,705,104,28,30,19,34,102,4,5,0,0,0,0,0,0,32,32
